time_Schubert_D911-03_HU33,time_Schubert_D911-03_SC06,time_Schubert_D911-03_2,time_Schubert_D911-03,measure_Schubert_D911-03_2,time_sync_reference
9.220000,9.520000,14.020000,14.020000,4.255000,9.220000
9.240000,9.540000,14.040000,14.040000,4.260000,9.240000
9.260000,9.560000,14.060000,14.060000,4.265000,9.260000
9.280000,9.580000,14.080000,14.080000,4.270000,9.280000
9.300000,9.600000,14.100000,14.100000,4.275000,9.300000
9.320000,9.620000,14.120000,14.120000,4.280000,9.320000
9.340000,9.640000,14.140000,14.140000,4.285000,9.340000
9.360000,9.660000,14.160000,14.160000,4.290000,9.360000
9.380000,9.680000,14.180000,14.180000,4.295000,9.380000
9.400000,9.700000,14.200000,14.200000,4.300000,9.400000
9.420000,9.720000,14.220000,14.220000,4.305000,9.420000
9.440000,9.740000,14.240000,14.240000,4.310000,9.440000
9.460000,9.760000,14.260000,14.260000,4.315000,9.460000
9.480000,9.780000,14.280000,14.280000,4.320000,9.480000
9.500000,9.800000,14.300000,14.300000,4.325000,9.500000
9.520000,9.820000,14.320000,14.320000,4.330000,9.520000
9.540000,9.840000,14.340000,14.340000,4.335000,9.540000
9.560000,9.860000,14.360000,14.360000,4.340000,9.560000
9.580000,9.880000,14.380000,14.380000,4.345000,9.580000
9.600000,9.900000,14.400000,14.400000,4.350000,9.600000
9.620000,9.920000,14.420000,14.420000,4.355000,9.620000
9.640000,9.940000,14.440000,14.440000,4.360000,9.640000
9.660000,9.960000,14.460000,14.460000,4.365000,9.660000
9.680000,9.980000,14.480000,14.480000,4.370000,9.680000
9.700000,10.000000,14.500000,14.500000,4.375000,9.700000
9.720000,10.020000,14.520000,14.520000,4.380000,9.720000
9.740000,10.040000,14.540000,14.540000,4.385000,9.740000
9.760000,10.050000,14.940000,14.940000,4.485000,9.760000
9.780000,10.060000,14.960000,14.960000,4.490000,9.780000
9.800000,10.070000,14.980000,14.980000,4.495000,9.800000
9.820000,10.080000,15.000000,15.000000,4.500000,9.820000
9.840000,10.100000,15.020000,15.020000,4.505000,9.840000
9.860000,10.140000,15.040000,15.040000,4.510000,9.860000
9.880000,10.160000,15.060000,15.060000,4.515000,9.880000
9.900000,10.180000,15.080000,15.080000,4.520000,9.900000
9.920000,10.200000,15.100000,15.100000,4.525000,9.920000
9.940000,10.220000,15.120000,15.120000,4.530000,9.940000
9.960000,10.240000,15.140000,15.140000,4.535000,9.960000
9.980000,10.260000,15.160000,15.160000,4.540000,9.980000
10.000000,10.280000,15.180000,15.180000,4.545000,10.000000
10.020000,10.300000,15.200000,15.200000,4.550000,10.020000
10.040000,10.320000,15.220000,15.220000,4.555000,10.040000
10.060000,10.340000,15.240000,15.240000,4.560000,10.060000
10.080000,10.360000,15.260000,15.260000,4.565000,10.080000
10.100000,10.380000,15.280000,15.280000,4.570000,10.100000
10.120000,10.400000,15.300000,15.300000,4.575000,10.120000
10.140000,10.420000,15.320000,15.320000,4.580000,10.140000
10.160000,10.440000,15.340000,15.340000,4.585000,10.160000
10.180000,10.460000,15.360000,15.360000,4.590000,10.180000
10.200000,10.480000,15.380000,15.380000,4.595000,10.200000
10.220000,10.500000,15.400000,15.400000,4.600000,10.220000
10.240000,10.520000,15.420000,15.420000,4.605000,10.240000
10.260000,10.540000,15.440000,15.440000,4.610000,10.260000
10.280000,10.560000,15.460000,15.460000,4.615000,10.280000
10.300000,10.600000,15.480000,15.480000,4.620000,10.300000
10.320000,10.620000,15.500000,15.500000,4.625000,10.320000
10.340000,10.640000,15.520000,15.520000,4.630000,10.340000
10.360000,10.660000,15.540000,15.540000,4.635000,10.360000
10.380000,10.680000,15.960000,15.960000,4.740000,10.380000
10.400000,10.700000,15.980000,15.980000,4.745000,10.400000
10.420000,10.720000,16.000000,16.000000,4.750000,10.420000
10.440000,10.740000,16.020000,16.020000,4.755000,10.440000
10.460000,10.760000,16.040000,16.040000,4.760000,10.460000
10.480000,10.780000,16.060000,16.060000,4.765000,10.480000
10.500000,10.800000,16.080000,16.080000,4.770000,10.500000
10.520000,10.820000,16.100000,16.100000,4.775000,10.520000
10.540000,10.840000,16.120000,16.120000,4.780000,10.540000
10.560000,10.860000,16.140000,16.140000,4.785000,10.560000
10.580000,10.880000,16.160000,16.160000,4.790000,10.580000
10.600000,10.900000,16.180000,16.180000,4.795000,10.600000
10.620000,10.920000,16.200000,16.200000,4.800000,10.620000
10.640000,10.940000,16.220000,16.220000,4.805000,10.640000
10.660000,10.960000,16.240000,16.240000,4.810000,10.660000
10.680000,10.980000,16.260000,16.260000,4.815000,10.680000
10.700000,11.000000,16.280000,16.280000,4.820000,10.700000
10.720000,11.020000,16.300000,16.300000,4.825000,10.720000
10.740000,11.040000,16.320000,16.320000,4.830000,10.740000
10.760000,11.060000,16.340000,16.340000,4.835000,10.760000
10.780000,11.080000,16.360000,16.360000,4.840000,10.780000
10.800000,11.100000,16.380000,16.380000,4.845000,10.800000
10.820000,11.120000,16.400000,16.400000,4.850000,10.820000
10.840000,11.140000,16.420000,16.420000,4.855000,10.840000
10.860000,11.160000,16.440000,16.440000,4.860000,10.860000
10.880000,11.180000,16.460000,16.460000,4.865000,10.880000
10.900000,11.200000,16.480000,16.480000,4.870000,10.900000
10.920000,11.220000,16.500000,16.500000,4.875000,10.920000
10.940000,11.240000,16.520000,16.520000,4.880000,10.940000
10.960000,11.260000,16.540000,16.540000,4.885000,10.960000
10.980000,11.266667,16.560000,16.560000,4.890000,10.980000
11.000000,11.273333,16.580000,16.580000,4.895000,11.000000
11.020000,11.280000,16.600000,16.600000,4.900000,11.020000
11.040000,11.300000,16.620000,16.620000,4.905000,11.040000
11.060000,11.310000,16.640000,16.640000,4.910000,11.060000
11.080000,11.320000,16.660000,16.660000,4.915000,11.080000
11.100000,11.330000,16.940000,16.940000,4.985000,11.100000
11.120000,11.340000,16.960000,16.960000,4.990000,11.120000
11.140000,11.360000,16.980000,16.980000,4.995000,11.140000
11.160000,11.380000,17.000000,17.000000,5.000000,11.160000
11.180000,11.400000,17.020000,17.020000,5.005000,11.180000
11.200000,11.420000,17.040000,17.040000,5.010000,11.200000
11.220000,11.440000,17.060000,17.060000,5.015000,11.220000
11.240000,11.460000,17.080000,17.080000,5.020000,11.240000
11.260000,11.480000,17.100000,17.100000,5.025000,11.260000
11.280000,11.500000,17.120000,17.120000,5.030000,11.280000
11.300000,11.520000,17.140000,17.140000,5.035000,11.300000
11.320000,11.540000,17.160000,17.160000,5.040000,11.320000
11.340000,11.560000,17.180000,17.180000,5.045000,11.340000
11.360000,11.580000,17.200000,17.200000,5.050000,11.360000
11.380000,11.600000,17.220000,17.220000,5.055000,11.380000
11.400000,11.620000,17.240000,17.240000,5.060000,11.400000
11.420000,11.640000,17.260000,17.260000,5.065000,11.420000
11.440000,11.660000,17.280000,17.280000,5.070000,11.440000
11.460000,11.680000,17.300000,17.300000,5.075000,11.460000
11.480000,11.700000,17.320000,17.320000,5.080000,11.480000
11.500000,11.720000,17.340000,17.340000,5.085000,11.500000
11.520000,11.740000,17.360000,17.360000,5.090000,11.520000
11.540000,11.760000,17.380000,17.380000,5.095000,11.540000
11.560000,11.780000,17.400000,17.400000,5.100000,11.560000
11.580000,11.800000,17.420000,17.420000,5.105000,11.580000
11.600000,11.820000,17.440000,17.440000,5.110000,11.600000
11.620000,11.840000,17.460000,17.460000,5.115000,11.620000
11.640000,11.860000,17.480000,17.480000,5.120000,11.640000
11.660000,11.880000,17.500000,17.500000,5.125000,11.660000
11.680000,11.900000,17.520000,17.520000,5.130000,11.680000
11.700000,11.920000,17.540000,17.540000,5.135000,11.700000
11.720000,11.940000,17.560000,17.560000,5.140000,11.720000
11.740000,11.960000,17.580000,17.580000,5.145000,11.740000
11.760000,11.980000,17.600000,17.600000,5.150000,11.760000
11.780000,12.000000,17.940000,17.940000,5.235000,11.780000
11.800000,12.020000,17.960000,17.960000,5.240000,11.800000
11.820000,12.040000,17.980000,17.980000,5.245000,11.820000
11.840000,12.060000,18.000000,18.000000,5.250000,11.840000
11.860000,12.080000,18.020000,18.020000,5.255000,11.860000
11.880000,12.100000,18.040000,18.040000,5.260000,11.880000
11.900000,12.120000,18.060000,18.060000,5.265000,11.900000
11.920000,12.140000,18.080000,18.080000,5.270000,11.920000
11.940000,12.160000,18.100000,18.100000,5.275000,11.940000
11.960000,12.180000,18.120000,18.120000,5.280000,11.960000
11.980000,12.186667,18.140000,18.140000,5.285000,11.980000
12.000000,12.193333,18.160000,18.160000,5.290000,12.000000
12.020000,12.200000,18.180000,18.180000,5.295000,12.020000
12.040000,12.220000,18.200000,18.200000,5.300000,12.040000
12.060000,12.240000,18.420000,18.420000,5.355000,12.060000
12.080000,12.260000,18.440000,18.440000,5.360000,12.080000
12.100000,12.280000,18.460000,18.460000,5.365000,12.100000
12.120000,12.300000,18.480000,18.480000,5.370000,12.120000
12.140000,12.320000,18.500000,18.500000,5.375000,12.140000
12.160000,12.340000,18.520000,18.520000,5.380000,12.160000
12.180000,12.360000,18.540000,18.540000,5.385000,12.180000
12.200000,12.380000,18.560000,18.560000,5.390000,12.200000
12.220000,12.400000,18.580000,18.580000,5.395000,12.220000
12.240000,12.420000,18.600000,18.600000,5.400000,12.240000
12.260000,12.440000,18.620000,18.620000,5.405000,12.260000
12.280000,12.460000,18.640000,18.640000,5.410000,12.280000
12.300000,12.480000,18.660000,18.660000,5.415000,12.300000
12.320000,12.500000,18.680000,18.680000,5.420000,12.320000
12.340000,12.520000,18.700000,18.700000,5.425000,12.340000
12.360000,12.540000,18.720000,18.720000,5.430000,12.360000
12.380000,12.620000,18.880000,18.880000,5.470000,12.380000
12.400000,12.660000,18.900000,18.900000,5.475000,12.400000
12.420000,12.680000,18.920000,18.920000,5.480000,12.420000
12.440000,12.700000,18.940000,18.940000,5.485000,12.440000
12.460000,12.720000,18.960000,18.960000,5.490000,12.460000
12.480000,12.740000,18.980000,18.980000,5.495000,12.480000
12.500000,12.760000,19.000000,19.000000,5.500000,12.500000
12.520000,12.780000,19.020000,19.020000,5.505000,12.520000
12.540000,12.800000,19.040000,19.040000,5.510000,12.540000
12.560000,12.820000,19.060000,19.060000,5.515000,12.560000
12.580000,12.840000,19.080000,19.080000,5.520000,12.580000
12.600000,12.860000,19.100000,19.100000,5.525000,12.600000
12.620000,12.880000,19.120000,19.120000,5.530000,12.620000
12.640000,12.900000,19.140000,19.140000,5.535000,12.640000
12.660000,12.920000,19.160000,19.160000,5.540000,12.660000
12.680000,12.940000,19.180000,19.180000,5.545000,12.680000
12.700000,12.960000,19.200000,19.200000,5.550000,12.700000
12.720000,12.980000,19.220000,19.220000,5.555000,12.720000
12.740000,13.000000,19.240000,19.240000,5.560000,12.740000
12.760000,13.020000,19.260000,19.260000,5.565000,12.760000
12.780000,13.040000,19.280000,19.280000,5.570000,12.780000
12.800000,13.060000,19.300000,19.300000,5.575000,12.800000
12.820000,13.080000,19.320000,19.320000,5.580000,12.820000
12.840000,13.100000,19.340000,19.340000,5.585000,12.840000
12.860000,13.120000,19.360000,19.360000,5.590000,12.860000
12.880000,13.140000,19.380000,19.380000,5.595000,12.880000
12.900000,13.160000,19.400000,19.400000,5.600000,12.900000
12.920000,13.180000,19.420000,19.420000,5.605000,12.920000
12.940000,13.200000,19.440000,19.440000,5.610000,12.940000
12.960000,13.220000,19.460000,19.460000,5.615000,12.960000
12.980000,13.240000,19.480000,19.480000,5.620000,12.980000
13.000000,13.280000,20.000000,20.000000,5.750000,13.000000
13.020000,13.300000,20.020000,20.020000,5.755000,13.020000
13.040000,13.320000,20.040000,20.040000,5.760000,13.040000
13.060000,13.340000,20.060000,20.060000,5.765000,13.060000
13.080000,13.360000,20.080000,20.080000,5.770000,13.080000
13.100000,13.380000,20.100000,20.100000,5.775000,13.100000
13.120000,13.400000,20.120000,20.120000,5.780000,13.120000
13.140000,13.420000,20.140000,20.140000,5.785000,13.140000
13.160000,13.440000,20.160000,20.160000,5.790000,13.160000
13.180000,13.460000,20.180000,20.180000,5.795000,13.180000
13.200000,13.480000,20.200000,20.200000,5.800000,13.200000
13.220000,13.500000,20.220000,20.220000,5.805000,13.220000
13.240000,13.520000,20.480000,20.480000,5.870000,13.240000
13.260000,13.540000,20.520000,20.520000,5.880000,13.260000
13.280000,13.560000,20.540000,20.540000,5.885000,13.280000
13.300000,13.580000,20.560000,20.560000,5.890000,13.300000
13.320000,13.600000,20.580000,20.580000,5.895000,13.320000
13.340000,13.620000,20.600000,20.600000,5.900000,13.340000
13.360000,13.640000,20.620000,20.620000,5.905000,13.360000
13.380000,13.660000,20.640000,20.640000,5.910000,13.380000
13.400000,13.665000,20.660000,20.660000,5.915000,13.400000
13.420000,13.670000,20.680000,20.680000,5.920000,13.420000
13.440000,13.675000,20.700000,20.700000,5.925000,13.440000
13.460000,13.680000,20.720000,20.720000,5.930000,13.460000
13.480000,13.700000,20.740000,20.740000,5.935000,13.480000
13.500000,13.720000,20.760000,20.760000,5.940000,13.500000
13.520000,13.740000,20.780000,20.780000,5.945000,13.520000
13.540000,13.760000,20.800000,20.800000,5.950000,13.540000
13.560000,13.780000,20.820000,20.820000,5.955000,13.560000
13.580000,13.800000,20.840000,20.840000,5.960000,13.580000
13.600000,13.820000,20.980000,20.980000,5.995000,13.600000
13.620000,13.840000,21.000000,21.000000,6.000000,13.620000
13.640000,13.860000,21.020000,21.020000,6.005000,13.640000
13.660000,13.880000,21.040000,21.040000,6.010000,13.660000
13.680000,13.900000,21.060000,21.060000,6.015000,13.680000
13.700000,13.920000,21.080000,21.080000,6.020000,13.700000
13.720000,13.940000,21.100000,21.100000,6.025000,13.720000
13.740000,13.960000,21.120000,21.120000,6.030000,13.740000
13.760000,13.980000,21.140000,21.140000,6.035000,13.760000
13.780000,14.000000,21.160000,21.160000,6.040000,13.780000
13.800000,14.020000,21.180000,21.180000,6.045000,13.800000
13.820000,14.040000,21.200000,21.200000,6.050000,13.820000
13.840000,14.060000,21.220000,21.220000,6.055000,13.840000
13.860000,14.080000,21.240000,21.240000,6.060000,13.860000
13.880000,14.100000,21.260000,21.260000,6.065000,13.880000
13.900000,14.120000,21.280000,21.280000,6.070000,13.900000
13.920000,14.140000,21.300000,21.300000,6.075000,13.920000
13.940000,14.160000,21.320000,21.320000,6.080000,13.940000
13.960000,14.180000,21.340000,21.340000,6.085000,13.960000
13.980000,14.200000,21.360000,21.360000,6.090000,13.980000
14.000000,14.220000,21.380000,21.380000,6.095000,14.000000
14.020000,14.240000,21.400000,21.400000,6.100000,14.020000
14.040000,14.260000,21.420000,21.420000,6.105000,14.040000
14.060000,14.280000,21.440000,21.440000,6.110000,14.060000
14.080000,14.300000,21.460000,21.460000,6.115000,14.080000
14.100000,14.320000,21.480000,21.480000,6.120000,14.100000
14.120000,14.340000,21.500000,21.500000,6.125000,14.120000
14.140000,14.360000,21.520000,21.520000,6.130000,14.140000
14.160000,14.380000,21.540000,21.540000,6.135000,14.160000
14.180000,14.400000,21.560000,21.560000,6.140000,14.180000
14.200000,14.420000,21.920000,21.920000,6.230000,14.200000
14.220000,14.440000,21.940000,21.940000,6.235000,14.220000
14.240000,14.460000,21.960000,21.960000,6.240000,14.240000
14.260000,14.480000,21.980000,21.980000,6.245000,14.260000
14.280000,14.500000,22.000000,22.000000,6.250000,14.280000
14.300000,14.520000,22.020000,22.020000,6.255000,14.300000
14.320000,14.540000,22.200000,22.200000,6.300000,14.320000
14.340000,14.560000,22.220000,22.220000,6.305000,14.340000
14.360000,14.580000,22.240000,22.240000,6.310000,14.360000
14.380000,14.600000,22.260000,22.260000,6.315000,14.380000
14.400000,14.605000,22.380000,22.380000,6.345000,14.400000
14.420000,14.610000,22.400000,22.400000,6.350000,14.420000
14.440000,14.615000,22.420000,22.420000,6.355000,14.440000
14.460000,14.620000,22.440000,22.440000,6.360000,14.460000
14.480000,14.640000,22.460000,22.460000,6.365000,14.480000
14.500000,14.660000,22.480000,22.480000,6.370000,14.500000
14.520000,14.680000,22.500000,22.500000,6.375000,14.520000
14.540000,14.681176,22.520000,22.520000,6.380000,14.540000
14.560000,14.682353,22.540000,22.540000,6.385000,14.560000
14.580000,14.683529,22.560000,22.560000,6.390000,14.580000
14.600000,14.684706,22.580000,22.580000,6.395000,14.600000
14.620000,14.685882,22.600000,22.600000,6.400000,14.620000
14.640000,14.687059,22.620000,22.620000,6.405000,14.640000
14.660000,14.688235,22.640000,22.640000,6.410000,14.660000
14.680000,14.689412,22.660000,22.660000,6.415000,14.680000
14.700000,14.690588,22.680000,22.680000,6.420000,14.700000
14.720000,14.691765,22.700000,22.700000,6.425000,14.720000
14.740000,14.692941,22.720000,22.720000,6.430000,14.740000
14.760000,14.694118,22.740000,22.740000,6.435000,14.760000
14.780000,14.695294,22.760000,22.760000,6.440000,14.780000
14.800000,14.696471,22.780000,22.780000,6.445000,14.800000
14.820000,14.697647,22.800000,22.800000,6.450000,14.820000
14.840000,14.698824,22.820000,22.820000,6.455000,14.840000
14.860000,14.700000,22.840000,22.840000,6.460000,14.860000
14.880000,14.720000,23.000000,23.000000,6.500000,14.880000
14.900000,14.740000,23.020000,23.020000,6.505000,14.900000
14.920000,14.760000,23.040000,23.040000,6.510000,14.920000
14.940000,14.780000,23.060000,23.060000,6.515000,14.940000
14.960000,14.800000,23.080000,23.080000,6.520000,14.960000
14.980000,14.820000,23.100000,23.100000,6.525000,14.980000
15.000000,14.840000,23.120000,23.120000,6.530000,15.000000
15.020000,14.860000,23.140000,23.140000,6.535000,15.020000
15.040000,14.880000,23.160000,23.160000,6.540000,15.040000
15.060000,14.900000,23.180000,23.180000,6.545000,15.060000
15.080000,14.920000,23.200000,23.200000,6.550000,15.080000
15.100000,14.940000,23.220000,23.220000,6.555000,15.100000
15.120000,14.960000,23.240000,23.240000,6.560000,15.120000
15.140000,14.980000,23.260000,23.260000,6.565000,15.140000
15.160000,15.000000,23.280000,23.280000,6.570000,15.160000
15.180000,15.020000,23.300000,23.300000,6.575000,15.180000
15.200000,15.040000,23.320000,23.320000,6.580000,15.200000
15.220000,15.060000,23.340000,23.340000,6.585000,15.220000
15.240000,15.080000,23.680000,23.680000,6.670000,15.240000
15.260000,15.100000,23.700000,23.700000,6.675000,15.260000
15.280000,15.120000,23.720000,23.720000,6.680000,15.280000
15.300000,15.140000,23.740000,23.740000,6.685000,15.300000
15.320000,15.160000,23.760000,23.760000,6.690000,15.320000
15.340000,15.180000,23.780000,23.780000,6.695000,15.340000
15.360000,15.200000,23.800000,23.800000,6.700000,15.360000
15.380000,15.340000,23.820000,23.820000,6.705000,15.380000
15.400000,15.440000,23.840000,23.840000,6.710000,15.400000
15.420000,15.460000,23.860000,23.860000,6.715000,15.420000
15.440000,15.480000,23.880000,23.880000,6.720000,15.440000
15.460000,15.500000,23.900000,23.900000,6.725000,15.460000
15.480000,15.520000,23.920000,23.920000,6.730000,15.480000
15.500000,15.540000,23.940000,23.940000,6.735000,15.500000
15.520000,15.560000,23.960000,23.960000,6.740000,15.520000
15.540000,15.580000,23.980000,23.980000,6.745000,15.540000
15.560000,15.600000,24.000000,24.000000,6.750000,15.560000
15.580000,15.620000,24.020000,24.020000,6.755000,15.580000
15.600000,15.640000,24.060000,24.060000,6.765000,15.600000
15.620000,15.660000,24.080000,24.080000,6.770000,15.620000
15.640000,15.680000,24.100000,24.100000,6.775000,15.640000
15.660000,15.700000,24.120000,24.120000,6.780000,15.660000
15.680000,15.720000,24.140000,24.140000,6.785000,15.680000
15.700000,15.740000,24.160000,24.160000,6.790000,15.700000
15.720000,15.760000,24.180000,24.180000,6.795000,15.720000
15.740000,15.780000,24.200000,24.200000,6.800000,15.740000
15.760000,15.800000,24.220000,24.220000,6.805000,15.760000
15.780000,15.820000,24.240000,24.240000,6.810000,15.780000
15.800000,15.840000,24.600000,24.600000,6.900000,15.800000
15.820000,15.860000,24.620000,24.620000,6.905000,15.820000
15.840000,15.880000,24.640000,24.640000,6.910000,15.840000
15.860000,15.900000,24.660000,24.660000,6.915000,15.860000
15.880000,15.920000,24.680000,24.680000,6.920000,15.880000
15.900000,15.940000,24.700000,24.700000,6.925000,15.900000
15.920000,15.960000,24.720000,24.720000,6.930000,15.920000
